,Unnamed: 0,2017_mean,2017_std,2018_mean,2018_predicted_mean,2018_predicted_std,2018_std,2019_predicted_mean,2019_predicted_std,2020_predicted_mean,2020_predicted_std,2021_predicted_mean,2021_predicted_std,2022_predicted_mean,2022_predicted_std,2023_predicted_mean,2023_predicted_std,5_yr_num_diff,5_yr_pct_diff,Sat_mean,Sat_std,Sun/Hol_mean,Sun/Hol_std,Weekday_mean,Weekday_std,daily_mean,daily_std,latitude,longitude,num_na,num_yrs_from_past_5,station,weekday-sat,weekday-sun
106,106,1005.0164383561644,260.729892133823,945.8950276243094,949.8403167546112,383.01752499883344,248.53462765136933,837.8160838523718,371.21493687845117,753.4507881678145,370.5637650392542,669.5486605375247,370.8714672416297,583.7484770423089,372.8667710301651,470.58713266510733,363.6701163028391,-254.6876712328767,-0.1506104795130686,972.9614961496153,298.13399415660064,724.5108267716536,224.1387322870302,1629.18320268757,392.37835481700284,1391.99186228482,513.1616297854476,41.778859999999995,-87.66376600000002,0,5,Ashland/63rd,656.2217065379547,904.6723759159164
107,107,10747.284931506849,3567.305132393637,10593.546961325968,11394.117894659672,2832.910717035945,3760.132583988398,11516.017961393309,2825.112814589255,11915.073989319773,2822.2783806776233,12312.758084522244,2827.150310586335,12696.10898355412,2841.1777715970347,12814.244164597418,2828.8321974065816,511.54657534246553,0.05436525967971057,4181.4158415841575,1760.1116006404602,2793.9655511811025,1438.873526209957,9684.427547592386,1987.5020398995264,7806.03208137715,3443.6895538615368,41.883164,-87.62944,0,5,Washington/Dearborn,5503.011706008228,6890.4619964112835
108,108,6088.912328767124,3167.726362153059,5995.386740331492,6020.151556324022,2781.6912635667445,3077.158890679822,5989.968173957054,2739.942178321384,5952.000814583977,2735.8984854894948,5911.130966656498,2739.399631441535,5858.099869205144,2755.44986880912,5838.610436511545,2721.8058344068577,1.3157534246577145,0.0005943335337085798,1518.5456545654565,478.2820525139716,1224.5492125984254,507.38465654172126,7472.022172452407,1006.7363247196672,5631.780751173708,2940.096736632911,41.878723,-87.63374,0,5,Quincy/Wells,5953.476517886951,6247.472959853982
109,109,3049.205479452055,1188.5214676608805,2894.911602209945,3009.7906634119013,914.6562051812688,1150.181740677039,2958.396336837334,902.9105281590666,2901.4151001914947,901.508208266102,2844.034795975464,902.5938596227977,2781.857036840334,908.0169969402034,2733.742556239258,899.2925342473236,35.28493150684937,0.013032097431986632,1160.9229922992301,321.8911262321212,1031.4803149606298,335.75148211168937,3115.494736842105,592.5920690013933,2506.094992175274,1068.0673956759556,0.0,0.0,0,5,Clinton-Forest Park,1954.5717445428747,2084.014421881475
110,110,1611.6821917808222,425.0898842709252,1525.5524861878453,1539.3146491209855,358.24056362262644,400.1405360854915,1469.2612451824866,347.4160566502434,1395.8997278380884,346.8679227890608,1323.3760777625425,347.08447854035126,1248.6909376486665,349.31167355667856,1178.0133794793626,343.0151029634557,-7.115753424657497,-0.002973227647235149,861.2409240924092,550.6328500044207,621.6427165354331,463.41531586837027,1484.8434490481525,411.3747843092968,1258.8862284820032,564.0941614023093,41.857908,-87.669147,0,5,18th,623.6025249557433,863.2007325127194
111,111,6078.572602739727,3262.193021777718,6011.86187845304,6292.300788727966,2807.559741412739,3258.891349955756,6394.328575478508,2769.253132191574,6519.777792359962,2765.583254369409,6642.4187656779,2769.497158769585,6752.623453726617,2785.389653050094,6863.401356003375,2755.6675303209636,128.78767123287662,0.023106572594491115,1263.996699669967,832.3745470357518,810.117125984252,562.6121423513625,7209.382754759238,991.0406550411883,5346.157433489828,2983.965306225778,41.882695,-87.63378,0,5,Washington/Wells,5945.386055089271,6399.265628774986
112,112,2619.709589041096,903.7695496896646,2474.8618784530386,2631.574375024862,782.5559939447072,866.8691159279957,2579.333682371542,767.5618767484433,2558.6400945890764,766.4762451185582,2538.372546260831,767.5286275980438,2514.317735373766,772.0616223398264,2461.214500240071,763.9164192515179,13.700000000000045,0.005669022413885227,1304.072607260726,334.2183714766627,875.2696850393701,330.27782320164494,2754.288689809631,448.3692436948552,2249.2292644757435,882.7415939725229,41.82935300000001,-87.680622,0,5,35th/Archer,1450.2160825489048,1879.0190047702608
113,113,6063.328767123287,1264.1781073961176,5727.193370165746,5640.581106443576,1377.0397473262906,1231.0573193443745,5316.375838797901,1344.095548872643,4924.188892820433,1341.494159469657,4533.337028445046,1342.3990369328612,4135.913506105952,1348.208797924306,3808.5820700361455,1331.6957362740354,587.8195052136576,0.17520178498375694,5138.383425414365,951.2016224202366,3879.312871287129,796.4068708874266,7365.147131608549,1266.9153776819549,6494.720440251574,1796.8982214539346,41.750419,-87.625112,90,5,79th,2226.763706194184,3485.83426032142
114,114,3597.723287671233,1242.7293661998715,3613.5801104972375,3553.322715994508,1088.6413574251537,1246.8733030362116,3585.379762669116,1056.1576585776306,3583.515784474195,1054.7664617406253,3583.2587968070093,1056.1024292080124,3577.335816705517,1062.378722756928,3607.930049104234,1041.6859400665426,-10.707534246575392,-0.0016362520509941858,2002.5346534653463,642.6373026969706,1221.6850393700788,498.6489956864569,3875.4606942889136,652.8712698657358,3187.084194053208,1241.4031685959615,41.918217,-87.652644,0,5,Armitage,1872.9260408235673,2653.775654918835
115,115,4135.92602739726,944.7968689797297,4017.988950276244,4059.1122129012256,886.6614032356165,921.8425208301896,3967.303774906696,859.5944689948773,3868.244610291849,858.4454781788987,3771.505702643039,859.1075196661347,3669.678314328289,864.015240341154,3574.298795107474,852.1968744414571,-74.29178082191765,-0.017077857058902912,3218.8833883388343,444.0639683341216,2397.4852362204724,464.977785134426,4619.131914893617,471.9799738567285,4066.7032863849763,988.2544153166534,41.983503999999996,-87.65884,0,5,Bryn Mawr,1400.248526554783,2221.646678673145
116,116,2683.1616438356164,549.1869301422319,2591.558011049724,2533.650069576135,583.2289067302743,561.3290312626315,2440.294291148278,562.3051076829132,2311.272093121648,561.3637032589362,2183.3197452595136,561.7738260287783,2052.4127656056935,564.7022853837689,1958.2671679626687,548.6728713398818,240.57399304845632,0.16497660172175355,2335.220994475138,496.384393987304,1858.7346534653464,400.2058029621852,3265.904611923509,620.3318211302792,2910.0067610062893,800.2877140976433,0.0,0.0,90,5,63rd-Dan Ryan,930.683617448371,1407.1699584581627
117,117,1704.7835616438354,416.43973714583603,1699.2872928176794,1605.8398135926216,502.0816750086788,448.2335766389209,1498.5825400873864,489.3948449806398,1380.015790465477,488.48843893904336,1261.9251351893804,488.8742759338086,1141.3508310762095,491.3271328733272,1033.231145336608,484.81988087459536,-73.67465753424659,-0.036932779173191405,1416.3729372937296,208.57322786335965,1039.4124015748034,196.60036783848247,2278.4138857782755,255.07679071601225,1958.7862284820028,552.6784414960398,0.0,0.0,0,5,Central-Lake,862.0409484845459,1239.001484203472
118,118,9058.887671232877,3281.839540610512,9859.9226519337,9968.282727241878,2265.84479614794,3201.024508668303,9927.143828810254,2234.054545153329,10229.339299119536,2232.1125290031014,10535.197015560145,2236.094235954339,10830.297223464486,2250.1155621037915,10779.291040196336,2192.8580498920387,180.09041095890416,0.021908105392401008,5324.8899889989,1880.9892083638226,3821.501968503937,1504.1343247832608,9200.642777155655,1590.5897732879819,7794.028325508607,2718.3884131700656,41.88574000000001,-87.627835,0,5,State/Lake,3875.7527881567557,5379.1408086517185
119,119,0.3698630136986301,7.066222954967885,0.0,,,,,,,,,,,,,,-1445.7164383561646,-0.5677034619912267,2308.6342015855043,1438.1520797845276,1359.8252525252526,1068.2178380903613,4614.955268618861,2325.4528539315547,3768.085668276973,2445.5295691606325,0.0,0.0,0,5,Madison/Wabash,2306.3210670333565,3255.130016093608
120,120,431.51780821917816,133.42968611984384,398.8674033149172,405.40206809765886,112.51259273502943,125.60181389524323,385.09069472674594,109.92057298865824,363.15816010507143,109.72097398188515,341.2647803134745,109.82637451869437,318.8294268979903,110.497403099429,298.60614060409875,108.81493358429864,1.4390410958904172,0.005678208993719318,192.02310231023102,117.02211148252123,145.003937007874,93.15159520329321,408.12161254199333,113.62098316157714,335.54553990610333,157.25794242307654,41.853751,-87.73325799999998,0,5,Kostner,216.0985102317623,263.11767553411937
121,121,1021.0054794520547,258.7425742898004,969.950276243094,935.3873244161896,290.0395057306736,266.21165923717945,852.656232848743,282.21424647186484,752.699649579371,281.65072355776465,653.1292758484526,281.79236641460886,552.1525077715048,283.19529678265417,468.96162603806886,278.49839202710524,-53.56438356164385,-0.04433087297125008,855.3113311331133,283.1782546229278,617.3001968503937,227.03577860864587,1335.6624860022396,163.61593965540183,1153.1123630672926,346.195545862234,41.887163,-87.754986,0,5,Laramie,480.3511548691263,718.3622891518459
122,122,6466.753424657534,2907.579539701865,6457.276243093925,6709.9725677727065,2217.5869658422844,2933.6328257979285,6840.148532524367,2190.2122297023197,7027.379377971968,2187.5929513586507,7213.923730003442,2191.0466498436554,7388.939921514243,2204.6051843379832,7522.584933073037,2187.961250946881,179.3616438356164,0.0300232538975056,1885.3377337733773,688.756391685631,1379.224409448819,696.4624552416493,6478.854871220606,1214.354109666579,5014.577621283255,2483.556387100425,0.0,0.0,0,5,Monroe/Dearborn,4593.517137447228,5099.630461771787
123,123,1796.0465753424658,755.7766767950802,1931.5745856353592,1727.2165425324606,696.747370815449,795.6804154764299,1706.8534179441297,661.6451987323287,1637.047488782067,660.7285787117931,1568.848392460908,661.2955381545034,1496.746281474467,665.524091464264,1476.9118176025006,630.382011867527,-65.86506849315066,-0.03307857264776304,1079.1353135313534,284.6023858186989,702.0029527559053,286.28980286206433,2247.177379619261,501.108828634218,1835.33896713615,777.2607323261287,41.87592,-87.659458,0,5,Racine,1168.0420660879076,1545.1744268633556
124,124,4729.413698630136,1253.3959502302496,4329.6850828729275,4546.812900961403,991.7591645687016,1151.2789531881579,4382.130146186908,946.2420345165988,4209.251857964617,945.182221181998,4040.1217758226912,945.3609547011188,3865.0479049200953,951.18067077739,3695.2751973245204,924.9559434133656,-48.09520547945203,-0.00926149598085943,3574.0726072607263,723.2067197420735,2576.987204724409,811.9465905131766,5004.746696528556,683.891282264507,4415.218309859155,1177.6060307926562,41.953775,-87.65492900000002,0,5,Sheridan,1430.6740892678295,2427.759491804147
125,125,2541.5178082191783,999.61796704498,2430.3646408839772,2565.4433545207503,909.12141626599,962.193304480566,2544.298476943008,882.7323913715891,2535.7302704850777,881.6000233669695,2528.1733315403103,882.9041162651041,2516.021787271632,889.3111906559302,2496.242243094926,866.6423447237679,9.73698630136994,0.004585816841163076,980.2706270627064,441.8354232265429,739.7293307086615,399.7227272568571,2748.7995520716686,558.1541338166121,2177.7810641627543,1015.6555586988693,41.875568,-87.631722,0,5,LaSalle,1768.5289250089622,2009.070221363007
126,126,2172.6684931506848,745.8769138205884,2141.453038674033,2222.161762644972,604.5465775560293,742.1867272190736,2197.937082281105,594.9606960350081,2220.1077929745657,594.1847666351305,2242.2898243928203,595.0996907194993,2261.59953504064,598.7089355251356,2236.8453956841195,590.3311167906438,35.349999999999966,0.01794604447511386,987.3630363036303,266.130255689604,727.8956692913385,212.87795004813046,2154.7493840985444,369.4364140342925,1761.8170579029736,689.8228532109738,0.0,0.0,0,5,Montrose-O'Hare,1167.386347794914,1426.853714807206
127,127,4606.367123287671,1589.959978421497,4659.0110497237565,4512.8581319060795,1220.8230078715715,1577.896218911435,4491.584860856892,1192.2149753717101,4408.9195328606675,1190.5397089897983,4328.444172448924,1191.8145959130259,4241.470267619615,1198.7036487237044,4217.885737293587,1185.3114096101635,-88.07876712328766,-0.01800568187866236,2730.167216721672,914.2487772118294,1773.357283464567,843.6262785371996,4806.157670772675,1262.2675165661549,4028.6302034428804,1678.188052899269,41.932732,-87.653131,0,5,Diversey,2075.9904540510033,3032.8003873081084
128,128,990.1643835616437,279.70971086888994,964.767955801105,940.5002196884905,229.9874007029728,267.53816191073713,877.9702790102507,223.4867877919935,813.0968454570889,223.04844259126216,748.3777307687418,223.2244282132185,682.6189689627828,224.58412417997482,619.9483472304613,220.644966650424,-32.09863013698632,-0.02861210348370971,497.1023102310231,312.6350729849353,368.8848425196849,244.47993969420398,914.6508398656216,387.05508990429536,768.477151799687,422.92068426026435,41.853839,-87.714842,0,5,Central Park,417.5485296345985,545.7659973459367
129,129,1312.8904109589039,454.2467125575441,1280.5690607734807,1301.4248701153153,403.764818827978,454.5750053422325,1258.1606590522729,395.73620073245064,1232.0685165540472,395.17590579304436,1206.514823461906,395.64834743551216,1178.8246540494024,398.0476950496357,1134.6808542080325,394.37254610747186,-6.260958904109597,-0.0038199228836519046,819.6655665566557,201.26474644917926,574.4734251968504,194.3375492202329,1548.087346024636,191.3019460780878,1289.6636932707354,443.58412779094596,0.0,0.0,0,5,Oak Park-Lake,728.4217794679803,973.6139208277856
130,130,852.4082191780823,261.4092102566105,835.6132596685082,811.8713714107353,249.70895000702262,261.3024315081919,760.304107816135,243.3862598793969,703.2764325078058,242.94535692922344,646.5230905538715,243.1477645232497,588.5167311630712,244.6187169598761,536.796976859093,240.9913396965224,-20.68150684931507,-0.020852345632776548,559.7172717271727,122.0216107946388,420.0698818897638,106.89222986864608,1014.8846584546473,168.6987407871451,855.5608763693269,290.11590071184173,0.0,0.0,0,5,California-Lake,455.16738672747454,594.8147765648835
131,131,,,,,,,,,,,,,,,,,,,2842.545238095238,2136.0886344609407,1700.3893617021274,1361.2605688651745,5975.798351914687,3890.6405026562093,4849.6864205892325,3814.963167145299,41.8831,-87.6287,0,0,Washington/State,3133.2531138194495,4275.40899021256
132,132,1471.1068493150683,627.3864917101981,1421.5524861878453,1466.299351144744,520.4396140916386,613.3748751845591,1431.3225693384977,510.96618783052185,1408.5639064170618,510.2163881872692,1386.0974754851782,510.88546102782135,1360.9912198259815,514.106921652381,1326.089526118698,508.9255054825912,-5.902739726027392,-0.0038345974285735047,658.0143014301433,160.34701772968316,455.44586614173227,155.903794455913,1677.0333706606946,247.3618228870253,1337.8438184663535,565.902620773471,0.0,0.0,0,5,Oak Park-Forest Park,1019.0190692305513,1221.5875045189623
133,133,16500.090410958903,7487.3718283286535,16338.248618784532,17051.971539145674,6151.896259293531,7388.604243402341,17140.09966763887,6072.61670533568,17432.910064340773,6064.772235776002,17724.733979601886,6073.836326215976,17984.192651268688,6112.43324366504,18084.36520584024,6055.179630406297,328.0643835616433,0.021430719550422583,5112.7029702970285,1882.363586448719,3906.9389763779527,1620.3158295238159,17965.56282194849,2868.452479149832,13901.899061032864,6714.698838664134,41.885737,-87.630886,0,5,Clark/Lake,12852.859851651461,14058.623845570537
134,134,1405.9095890410958,415.9743164106315,1329.4585635359115,1367.4742609280065,312.0244752874107,412.7456234321202,1312.727965431698,298.4240504920208,1264.882777290362,298.03089466386496,1217.8912994041452,298.2394601718422,1169.166305339546,300.11808632000464,1113.4225812018374,290.42292414423025,-18.35273972602744,-0.012210640151096935,904.2684268426843,213.1109576971216,667.3307086614174,183.3928591039869,1404.2434490481526,350.5939540305798,1215.952269170579,429.1172924955956,0.0,0.0,0,5,Western-Forest Park,499.97502220546824,736.9127403867352
135,135,1472.1698630136987,277.0938145399494,1369.2928176795579,1396.007613961988,239.14715219927345,251.603518354032,1345.8822364388338,227.77438401727971,1283.7238831237946,227.40753003432846,1222.2305236246546,227.47171779444267,1159.5043360173186,228.48099434255082,1107.9610707868812,221.4965902419032,6.378082191780834,0.005658019760588412,1178.961496149615,218.56774888034744,886.6624015748033,203.44097848718414,1483.9337066069434,220.91586223005064,1345.5851330203445,313.4998042731918,42.015876,-87.669092,0,5,Jarvis,304.9722104573284,597.27130503214
136,136,3521.2986301369865,939.8885724951174,3475.2817679558007,3456.2543860099004,791.9194577961259,923.9619599848684,3398.2810243039726,770.4167997847345,3329.330265812425,769.3328111241382,3262.051861459925,770.0475155664935,3190.679214578974,773.6757322888812,3128.5850043156884,767.2617052901469,-52.98424657534247,-0.014402197541906359,2560.12101210121,760.3328962324646,1651.2736220472439,518.6853312370265,3716.371556550952,515.2612794141919,3223.5435054773084,967.4039529113693,0.0,0.0,0,5,Western-Brown,1156.250544449742,2065.097934503708
137,137,3473.353424657534,1257.028610233537,3465.209944751381,3431.513525265877,954.7952629101414,1263.0372564710374,3385.636035912822,936.7981303444028,3326.3465814566,935.3799741487236,3267.7069914356475,936.5309068815112,3203.9762746903234,942.39995358071,3158.4865413768725,932.5624101176892,-53.97602739726028,-0.014523842605178085,1606.1155115511554,563.6780262340603,1156.6712598425195,467.6190190698508,3439.301455767077,855.808259969289,2815.5896713615025,1228.5172867169808,0.0,0.0,0,5,Chicago/Milwaukee,1833.1859442159218,2282.6301959245575
138,138,5343.567123287671,996.4462011986324,5131.580110497238,5255.439397692056,693.5334129388345,874.0278538925336,5061.3258231136515,665.4838388477158,4871.723460060244,664.7152022139793,4685.219444063872,664.451435996806,4494.664206985967,666.9218868520031,4293.292527863966,657.5925834150519,21.008904109588908,0.0056669988205856345,4136.442244224422,1188.5791781765995,2975.4990157480315,1013.763514362802,4825.999328107503,1030.9927245055685,4433.680751173709,1250.995798485307,41.910655,-87.64917700000002,0,5,North/Clybourn,689.5570838830808,1850.5003123594715
139,139,2491.7808219178078,607.577233515325,2493.1823204419893,2342.808658080091,564.2661727789173,564.7266250311119,2190.4635917464907,547.2982493123757,1988.4852853484479,546.259838197647,1787.6821708521757,546.4380234047802,1583.9054989636027,549.0906456150318,1430.4131050281715,536.3127783357321,230.3653547331833,0.17264204992232018,2100.129281767956,428.4962255929237,1571.0683168316834,402.61535018463996,2972.8114735658037,576.4622439719827,2626.0287735849056,764.3614219411214,0.0,0.0,90,5,47th-Dan Ryan,872.6821917978477,1401.7431567341202
140,140,2431.0684931506853,861.7399203650398,2341.016574585635,2421.173130117804,764.0357818184907,854.3053609358641,2355.334522367324,751.5275388668364,2322.2399716575005,750.4449313102521,2289.8792201247047,751.3807056659928,2253.235447656793,756.2148255144076,2186.8663527435533,749.4560374135301,5.092465753424676,0.004169101411471893,1224.2794279427942,333.944109889767,895.8366141732283,301.55838405366364,2686.179843225084,378.76771537461104,2193.5575899843507,837.6201293133857,0.0,0.0,0,5,Addison-O'Hare,1461.9004152822897,1790.3432290518556
141,141,778.3397260273973,193.40974464618,794.121546961326,774.4508007592135,180.01221955683133,190.99065314487183,736.5002060664126,173.28411502925525,702.3146637789813,173.0388041834097,668.571933722211,173.18062288607723,633.9549463415383,174.23541593049674,595.2526393288955,170.48935107316152,-2.221917808219189,-0.00044931848011103837,543.0112612612612,155.62897038536937,394.3504531722055,141.6488233468261,817.8244607618174,194.14835400532056,711.3099855746112,246.80500124318803,41.884904,-87.716523,0,5,Conservatory,274.81319950055615,423.47400758961186
143,144,2490.060273972603,733.703747206432,2714.07182320442,2887.712990662505,563.3581048001686,774.5010008827129,3060.157141901741,575.1128207182735,3334.157446541009,575.0262720284358,3609.803379536908,576.0494860931577,3881.483968798271,579.8987869645023,4050.2249400167293,581.4875267483584,210.75205479452057,0.10998990941282716,1475.1397515527951,487.09983723739686,1037.3240223463688,388.97251857377296,2432.8155216284986,612.3643021203249,2074.0421847246894,794.7797576489792,0.0,0.0,0,5,Morgan-Lake,957.6757700757034,1395.4914992821298
144,145,1305.1698630136987,486.9034289150846,1350.2928176795579,1501.448972332013,310.15186783519067,421.8417388907242,1541.48474236257,304.29102200806705,1660.7532582761976,304.56944240008164,1782.3414539471942,304.15650320474435,1901.5602253129016,305.63437733437235,1938.075762941948,282.4574396200714,117.25753424657536,0.10516009950741843,1093.169398907104,518.6670349312378,770.6237623762378,428.8089567891394,1354.1322869955154,424.2341305456124,1224.4338292873924,489.7349033859996,41.853115,-87.626402,0,3,Cermak-McCormick Place,260.9628880884113,583.5085246192776
145,146,6646.986928104575,4142.266059186826,8217.795580110498,9326.215138976995,2165.3496844085385,2713.632413324809,10697.046356296658,2194.5054462627218,12497.328910187207,2198.529301100188,14289.058139717732,2204.7091575013274,16071.426081970305,2206.0425875442315,17433.295171078145,2159.526442045694,,,5029.9375,2173.2645549490453,3396.3461538461547,1603.318261124567,8916.081196581197,3035.752611860436,7498.233532934131,3525.1730414726617,41.88322,-87.626189,0,1,Washington/Wabash,3886.143696581197,5519.735042735043
